ts_code,list_date,delist_date,has_security_master,has_index_membership,has_daily_bar,passed,issue
600267.SH,2000-07-25,,True,True,True,True,
600268.SH,1999-11-18,,True,False,False,True,
600269.SH,2000-05-18,,True,False,False,True,
600270.SH,2000-12-28,2018-12-28,True,True,True,True,
600271.SH,2003-07-11,,True,True,True,True,
600272.SH,2001-02-28,,True,False,False,True,
600273.SH,2003-06-27,,True,True,True,True,
600275.SH,2000-08-10,2022-06-22,True,False,True,True,
600276.SH,2000-10-18,,True,False,False,True,
600277.SH,2000-07-25,2024-07-18,True,True,True,True,
600278.SH,2000-07-12,,True,False,False,True,
600279.SH,2000-07-31,,True,False,False,True,
600280.SH,2000-09-26,,True,True,True,True,
600281.SH,2000-11-09,,True,False,False,True,
600282.SH,2000-09-19,,True,True,True,True,
600283.SH,2000-10-18,,True,False,False,True,
600284.SH,2004-03-16,,True,True,True,True,
600285.SH,2000-10-18,,True,False,False,True,
600286.SH,1999-12-09,2007-05-31,True,False,False,True,
600287.SH,2000-09-01,,True,False,False,True,
600288.SH,2000-11-29,,True,False,False,True,
600289.SH,2000-07-20,,True,True,True,True,
600290.SH,2000-11-06,2024-01-16,True,False,True,True,
600291.SH,2000-07-31,2022-06-14,True,True,True,True,
600292.SH,2000-11-01,,True,True,True,True,
600293.SH,2000-09-19,,True,False,False,True,
600295.SH,2001-04-26,,True,True,True,True,
600296.SH,2000-07-19,2007-04-30,True,False,False,True,
600297.SH,2000-11-16,2024-08-28,True,True,True,True,
600298.SH,2000-08-18,,True,True,True,True,
600299.SH,2000-04-20,,True,True,True,True,
600300.SH,2000-06-30,,True,True,True,True,
600301.SH,2000-07-12,,True,False,False,True,
600302.SH,2000-12-13,,True,False,False,True,
600303.SH,2000-12-26,,True,False,False,True,
600305.SH,2001-02-06,,True,False,False,True,
600306.SH,2000-12-26,2024-06-26,True,False,True,True,
600307.SH,2000-12-20,,True,True,True,True,
600308.SH,2000-09-28,,True,False,False,True,
600309.SH,2001-01-05,,True,False,False,True,
600310.SH,2001-02-28,,True,False,False,True,
600311.SH,2001-06-26,2023-03-27,True,False,True,True,
600312.SH,2001-02-21,,True,True,True,True,
600313.SH,2001-01-19,,True,False,False,True,
600315.SH,2001-03-15,,True,True,True,True,
600316.SH,2000-12-15,,True,True,True,True,
600317.SH,2002-01-31,2021-01-29,True,True,True,True,
600318.SH,2000-12-08,,True,False,False,True,
600319.SH,2001-03-26,,True,False,False,True,
600320.SH,2000-12-21,,True,True,True,True,
600321.SH,2001-05-24,2024-06-27,True,False,True,True,
600322.SH,2001-09-10,,True,False,False,True,
600323.SH,2000-12-25,,True,False,False,True,
600325.SH,2004-02-25,,True,True,True,True,
600326.SH,2001-01-16,,True,False,False,True,
600327.SH,2002-06-25,,True,False,False,True,
600328.SH,2000-12-22,,True,False,False,True,
600329.SH,2001-06-06,,True,True,True,True,
600330.SH,2001-01-18,,True,False,False,True,
600331.SH,2001-12-20,,True,False,False,True,
600332.SH,2001-02-06,,True,True,True,True,
600333.SH,2000-12-11,,True,True,True,True,
600335.SH,2001-03-05,,True,True,True,True,
600336.SH,2000-12-29,,True,False,False,True,
600337.SH,2000-11-27,,True,True,True,True,
600338.SH,2000-12-27,,True,True,True,True,
600339.SH,2000-12-25,,True,True,True,True,
600340.SH,2003-12-30,,True,False,False,True,
600343.SH,2003-04-08,,True,False,False,True,
600345.SH,2000-12-22,,True,False,False,True,
600346.SH,2001-08-20,,True,True,True,True,
600348.SH,2003-08-21,,True,True,True,True,
600350.SH,2002-03-18,,True,True,True,True,
600351.SH,2002-09-26,,True,True,True,True,
600352.SH,2003-08-01,,True,True,True,True,
600353.SH,2002-11-20,,True,False,False,True,
600354.SH,2004-01-15,,True,False,False,True,
600355.SH,2002-06-13,2026-04-27,True,False,True,True,
600356.SH,2001-04-19,,True,False,False,True,
600357.SH,2002-09-06,2009-12-29,True,False,False,True,
600358.SH,2000-09-22,,True,False,False,True,
600359.SH,1999-04-29,,True,False,False,True,
600360.SH,2001-03-16,,True,False,False,True,
600361.SH,2001-11-29,,True,True,True,True,
600362.SH,2002-01-11,,True,False,False,True,
600363.SH,2001-03-29,,True,True,True,True,
600365.SH,2001-01-15,,True,False,False,True,
600366.SH,2000-10-30,,True,True,True,True,
600367.SH,2001-03-20,,True,False,False,True,
600368.SH,2000-12-21,,True,False,False,True,
600369.SH,2001-01-09,,True,True,True,True,
600370.SH,2003-03-06,,True,False,False,True,
600371.SH,2002-09-16,,True,False,False,True,
600372.SH,2001-07-06,,True,True,True,True,
600373.SH,2002-03-04,,True,True,True,True,
600375.SH,2003-04-01,,True,False,False,True,
600376.SH,2001-03-12,,True,True,True,True,
600377.SH,2001-01-16,,True,True,True,True,
600378.SH,2001-01-11,,True,True,True,True,
600379.SH,2002-01-16,,True,False,False,True,
600380.SH,2001-06-08,,True,True,True,True,
600381.SH,2001-05-08,,True,False,False,True,
600382.SH,2001-01-18,,True,False,False,True,
600383.SH,2001-04-12,,True,False,False,True,
600385.SH,2001-07-23,2022-07-07,True,False,True,True,
600386.SH,2001-02-16,,True,False,False,True,
600387.SH,2004-02-18,2025-07-11,True,True,True,True,
600388.SH,2000-12-29,,True,True,True,True,
600389.SH,2001-01-10,,True,True,True,True,
600390.SH,2001-01-15,,True,True,True,True,
600391.SH,2001-12-12,,True,False,False,True,
600392.SH,2003-05-29,,True,True,True,True,
600393.SH,2001-03-19,2023-07-18,True,True,True,True,
600395.SH,2001-05-31,,True,True,True,True,
600396.SH,2001-03-28,,True,False,False,True,
600397.SH,2002-07-02,,True,True,True,True,
600398.SH,2000-12-28,,True,True,True,True,
600399.SH,2000-12-29,,True,True,True,True,
600400.SH,2001-01-08,,True,False,False,True,
600401.SH,2003-09-24,2019-07-15,True,True,True,True,
600403.SH,2003-10-09,,True,True,True,True,
600405.SH,2004-04-01,,True,False,False,True,
600406.SH,2003-10-16,,True,False,False,True,
600408.SH,2003-02-12,,True,False,False,True,
600409.SH,2003-06-18,,True,True,True,True,
600410.SH,2004-04-27,,True,True,True,True,
600415.SH,2002-05-09,,True,True,True,True,
600416.SH,2002-07-18,,True,True,True,True,
600418.SH,2001-08-24,,True,True,True,True,
600419.SH,2001-06-28,,True,False,False,True,
600420.SH,2004-06-16,,True,False,False,True,
600421.SH,2004-06-07,2026-06-26,True,False,True,True,
600422.SH,2000-12-06,,True,True,True,True,
600423.SH,2003-07-17,,True,False,False,True,
600425.SH,2003-07-24,,True,True,True,True,
600426.SH,2002-06-20,,True,True,True,True,
600428.SH,2002-04-18,,True,True,True,True,
600429.SH,2003-09-15,,True,True,True,True,
600432.SH,2003-09-05,2018-07-13,True,True,True,True,
600433.SH,2003-06-19,,True,True,True,True,
600435.SH,2003-07-04,,True,True,True,True,
600436.SH,2003-06-16,,True,True,True,True,
600438.SH,2004-03-02,,True,True,True,True,
600439.SH,2003-07-10,,True,True,True,True,
600444.SH,2004-02-19,,True,False,False,True,
600446.SH,2003-12-24,,True,True,True,True,
600448.SH,2001-09-03,,True,False,False,True,
600449.SH,2003-08-29,,True,False,False,True,
600452.SH,2004-03-03,,True,False,False,True,
600455.SH,2004-03-29,,True,False,False,True,
600456.SH,2002-04-12,,True,True,True,True,
600458.SH,2002-12-19,,True,True,True,True,
600459.SH,2003-05-16,,True,False,False,True,
600460.SH,2003-03-11,,True,True,True,True,
600461.SH,2004-06-01,,True,False,False,True,
600462.SH,2003-09-03,2025-07-21,True,False,True,True,
600463.SH,2004-03-18,,True,False,False,True,
600466.SH,2001-02-12,2023-06-06,True,True,True,True,
600467.SH,2004-04-05,,True,True,True,True,
600468.SH,2001-06-15,,True,True,True,True,
600469.SH,2003-10-21,,True,False,False,True,
600470.SH,2004-03-05,,True,False,False,True,
600472.SH,2005-05-09,2007-12-26,True,False,False,True,
600475.SH,2003-07-21,,True,False,False,True,
600476.SH,2003-12-10,,True,False,False,True,
600477.SH,2003-11-10,,True,False,False,True,
600478.SH,2003-09-18,,True,True,True,True,
600479.SH,2004-03-12,,True,False,False,True,
600480.SH,2003-08-15,,True,False,False,True,
600481.SH,2003-04-22,,True,True,True,True,
600482.SH,2004-07-14,,True,True,True,True,
600483.SH,2004-05-31,,True,True,True,True,
600485.SH,2003-08-07,2021-06-01,True,False,True,True,
600486.SH,2002-04-25,,True,True,True,True,
600487.SH,2003-08-22,,True,True,True,True,
600488.SH,2001-06-18,,True,True,True,True,
600489.SH,2003-08-14,,True,True,True,True,
600490.SH,2003-06-26,,True,True,True,True,
600491.SH,2004-05-24,,True,False,False,True,
600493.SH,2004-04-21,,True,False,False,True,
600495.SH,2004-05-26,,True,False,False,True,
600496.SH,2002-06-05,,True,True,True,True,
600497.SH,2004-04-20,,True,True,True,True,
600498.SH,2001-08-23,,True,True,True,True,
600499.SH,2002-10-10,,True,True,True,True,
600500.SH,2000-03-01,,True,True,True,True,
600501.SH,2001-06-15,,True,False,False,True,
600502.SH,2003-04-15,,True,False,False,True,
600503.SH,2002-07-09,,True,True,True,True,
600505.SH,2002-05-30,,True,False,False,True,
600506.SH,2001-12-26,,True,False,False,True,
600507.SH,2003-09-30,,True,True,True,True,
600508.SH,2001-08-29,,True,False,False,True,
600509.SH,2002-02-28,,True,True,True,True,
600510.SH,2002-06-18,,True,True,True,True,
600511.SH,2002-11-27,,True,True,True,True,
600512.SH,2002-12-26,,True,False,False,True,
600513.SH,2003-03-19,,True,False,False,True,
600515.SH,2002-08-06,,True,True,True,True,
600516.SH,2002-08-30,,True,True,True,True,
600517.SH,2003-10-10,,True,True,True,True,
600518.SH,2001-03-19,,True,False,False,True,
600519.SH,2001-08-27,,True,False,False,True,
600520.SH,2002-01-08,,True,False,False,True,
600521.SH,2003-03-04,,True,True,True,True,
600522.SH,2002-10-24,,True,True,True,True,
600523.SH,2001-12-27,,True,False,False,True,
600525.SH,2002-12-02,,True,True,True,True,
600526.SH,2002-07-22,,True,False,False,True,
600527.SH,2003-11-27,,True,False,False,True,
600528.SH,2001-05-28,,True,True,True,True,
600529.SH,2002-06-03,,True,True,True,True,
600530.SH,2001-07-02,,True,False,False,True,
600531.SH,2002-07-30,,True,False,False,True,
600532.SH,2002-10-31,2023-06-28,True,False,True,True,
600533.SH,2002-03-28,,True,False,False,True,
600535.SH,2002-08-23,,True,True,True,True,
600536.SH,2002-05-17,,True,True,True,True,
600537.SH,2003-01-23,,True,True,True,True,
600538.SH,2003-01-14,,True,False,False,True,
600539.SH,2001-08-24,,True,False,False,True,
600540.SH,2004-01-07,,True,False,False,True,
600543.SH,2004-03-24,,True,False,False,True,
600545.SH,2003-12-03,,True,True,True,True,
600546.SH,2003-07-31,,True,True,True,True,
600547.SH,2003-08-28,,True,False,False,True,
600548.SH,2001-12-25,,True,False,False,True,
600549.SH,2002-11-07,,True,True,True,True,
600550.SH,2001-02-28,,True,False,False,True,
600551.SH,2002-09-05,,True,True,True,True,
600552.SH,2002-11-08,,True,False,False,True,
600553.SH,2002-08-22,2011-02-18,True,False,False,True,
600555.SH,1999-01-18,2022-07-14,True,False,True,True,
600556.SH,2001-08-07,,True,True,True,True,
600557.SH,2002-09-18,,True,True,True,True,
600558.SH,2001-02-27,,True,False,False,True,
600559.SH,2002-10-29,,True,False,False,True,
600560.SH,2002-09-19,,True,False,False,True,
600561.SH,2002-07-16,,True,False,False,True,
600562.SH,2003-01-28,,True,True,True,True,
600563.SH,2002-12-10,,True,True,True,True,
600565.SH,2002-07-23,2024-08-07,True,True,True,True,
600566.SH,2001-08-22,,True,True,True,True,
600567.SH,2001-12-18,,True,True,True,True,
600568.SH,2001-05-18,,True,False,False,True,
600569.SH,2001-08-20,,True,False,False,True,
600570.SH,2003-12-16,,True,False,False,True,
600571.SH,2002-11-01,,True,False,False,True,
600572.SH,2004-04-12,,True,True,True,True,
600573.SH,2003-02-26,,True,False,False,True,
600575.SH,2003-03-28,,True,True,True,True,
600576.SH,2003-02-20,,True,False,False,True,
600577.SH,2002-09-11,,True,False,False,True,
600578.SH,2002-05-10,,True,True,True,True,
600579.SH,2002-08-09,,True,False,False,True,
600580.SH,2002-06-06,,True,True,True,True,
600581.SH,2002-08-16,,True,False,False,True,
600582.SH,2002-05-15,,True,True,True,True,
600583.SH,2002-02-05,,True,True,True,True,
600584.SH,2003-06-03,,True,True,True,True,
600585.SH,2002-02-07,,True,False,False,True,
600586.SH,2002-08-15,,True,True,True,True,
600587.SH,2002-09-27,,True,True,True,True,
600588.SH,2001-05-18,,True,False,False,True,
600589.SH,2001-06-12,,True,False,False,True,
600590.SH,2002-07-03,,True,False,False,True,
600591.SH,2002-10-11,2010-01-25,True,False,False,True,
600592.SH,2002-08-05,,True,False,False,True,
600593.SH,2002-07-11,,True,False,False,True,
600594.SH,2004-03-23,,True,True,True,True,
600595.SH,2002-06-26,,True,True,True,True,
600596.SH,2001-09-06,,True,True,True,True,
600597.SH,2002-08-28,,True,True,True,True,
600598.SH,2002-03-29,,True,True,True,True,
600599.SH,2001-08-28,2026-06-26,True,False,True,True,
600600.SH,1993-08-27,,True,True,True,True,
600601.SH,1990-12-19,,True,True,True,True,
600602.SH,1990-12-19,,True,True,True,True,
600603.SH,1992-01-13,,True,False,False,True,
600604.SH,1992-03-27,,True,False,False,True,
600605.SH,1992-03-27,,True,False,False,True,
600606.SH,1992-03-27,,True,True,True,True,
600607.SH,1992-03-27,2010-02-12,True,False,False,True,
600608.SH,1992-03-27,2026-07-03,True,False,True,True,
600609.SH,1992-07-24,,True,False,False,True,
600610.SH,1992-08-05,,True,False,False,True,
600611.SH,1992-08-07,,True,True,True,True,
600612.SH,1992-08-14,,True,True,True,True,
600613.SH,1992-08-20,,True,False,False,True,
600614.SH,1992-07-28,2021-07-22,True,True,True,True,
600615.SH,1992-09-10,,True,False,False,True,
600616.SH,1992-09-29,,True,True,True,True,
600617.SH,1992-10-13,,True,True,True,True,
600618.SH,1992-11-13,,True,True,True,True,
600619.SH,1992-11-16,,True,False,False,True,
600620.SH,1992-11-17,,True,False,False,True,
600621.SH,1992-12-02,,True,False,False,True,
600622.SH,1992-12-03,,True,False,False,True,
600623.SH,1992-12-04,,True,True,True,True,
600624.SH,1993-01-05,,True,False,False,True,
600625.SH,1993-01-06,2001-04-25,True,False,False,True,
600626.SH,1993-01-07,,True,False,False,True,
600627.SH,1993-01-18,2008-11-26,True,False,False,True,
600628.SH,1993-01-19,,True,True,True,True,
600629.SH,1993-02-09,,True,False,False,True,
600630.SH,1993-02-09,,True,False,False,True,
600631.SH,1993-02-19,2011-08-23,True,False,False,True,
600632.SH,1993-02-19,2004-11-18,True,False,False,True,
600633.SH,1993-03-04,,True,True,True,True,
600634.SH,1993-03-04,2021-07-22,True,False,True,True,
600635.SH,1993-03-04,,True,True,True,True,
600636.SH,1993-03-16,2026-06-29,True,True,True,True,
600637.SH,1993-03-16,,True,True,True,True,
600638.SH,1993-03-26,,True,False,False,True,
600639.SH,1993-03-26,,True,True,True,True,
600640.SH,1993-04-07,,True,True,True,True,
600641.SH,1993-04-07,,True,False,False,True,
600642.SH,1993-04-16,,True,True,True,True,
600643.SH,1993-04-26,,True,True,True,True,
600644.SH,1993-04-26,,True,False,False,True,
600645.SH,1993-05-04,,True,True,True,True,
600646.SH,1993-05-04,2003-09-23,True,False,False,True,
600647.SH,1993-05-04,2024-07-03,True,False,True,True,
600648.SH,1993-05-04,,True,True,True,True,
600649.SH,1993-05-18,,True,True,True,True,
600650.SH,1993-06-07,,True,False,False,True,
600651.SH,1990-12-19,,True,True,True,True,
600652.SH,1990-12-19,2022-06-21,True,False,True,True,
600653.SH,1990-12-19,,True,False,False,True,
600654.SH,1990-12-19,,True,True,True,True,
600655.SH,1992-09-02,,True,True,True,True,
600656.SH,1990-12-19,2016-05-13,True,False,True,True,
600657.SH,1993-05-24,,True,True,True,True,
600658.SH,1993-05-24,,True,False,False,True,
600659.SH,1993-05-28,2006-03-23,True,False,False,True,
600660.SH,1993-06-10,,True,False,False,True,
600661.SH,1993-06-14,,True,False,False,True,
600662.SH,1993-06-14,,True,False,False,True,
600663.SH,1993-06-28,,True,True,True,True,
600664.SH,1993-06-29,,True,True,True,True,
600665.SH,1993-07-09,,True,False,False,True,
600666.SH,1993-07-12,,True,False,False,True,
600667.SH,1993-07-28,,True,True,True,True,
600668.SH,1993-07-28,,True,False,False,True,
600669.SH,1993-08-06,2004-09-15,True,False,False,True,
600670.SH,1993-08-09,2004-09-24,True,False,False,True,
600671.SH,1993-08-23,,True,False,False,True,
600672.SH,1993-09-17,2005-08-05,True,False,False,True,
600673.SH,1993-09-17,,True,True,True,True,
600674.SH,1993-09-24,,True,False,False,True,
600675.SH,1993-09-24,,True,True,True,True,
600676.SH,1993-09-28,,True,False,False,True,
600677.SH,1993-09-28,2021-03-18,True,False,True,True,
600678.SH,1993-10-08,,True,False,False,True,
600679.SH,1993-10-08,,True,False,False,True,
600680.SH,1993-10-18,2019-05-24,True,False,True,True,
600681.SH,1993-10-18,,True,False,False,True,
600682.SH,1993-10-18,,True,True,True,True,
600683.SH,1993-10-25,,True,False,False,True,
600684.SH,1993-10-28,,True,False,False,True,
600685.SH,1993-10-28,,True,True,True,True,
600686.SH,1993-11-08,,True,False,False,True,
600687.SH,1993-11-08,2021-03-04,True,True,True,True,
600688.SH,1993-11-08,,True,True,True,True,
600689.SH,1993-11-08,,True,False,False,True,
600690.SH,1993-11-19,,True,False,False,True,
600691.SH,1993-11-19,,True,False,False,True,
600692.SH,1993-11-19,,True,False,False,True,
600693.SH,1993-11-22,,True,False,False,True,
600694.SH,1993-11-22,,True,True,True,True,
600695.SH,1993-11-22,2022-06-15,True,False,True,True,
600696.SH,1993-12-06,2026-06-29,True,False,True,True,
600697.SH,1993-12-06,,True,False,False,True,
600698.SH,1993-12-06,,True,False,False,True,
600699.SH,1993-12-06,,True,True,True,True,
600700.SH,1996-04-30,2005-09-20,True,False,False,True,
600701.SH,1996-05-28,2021-05-06,True,False,True,True,
600702.SH,1996-05-24,,True,True,True,True,
600703.SH,1996-05-28,,True,False,False,True,
600704.SH,1996-06-06,,True,True,True,True,
600705.SH,1996-05-16,2025-05-27,True,True,True,True,
600706.SH,1996-05-16,,True,False,False,True,
600707.SH,1996-05-20,,True,True,True,True,
600708.SH,1996-06-06,,True,False,False,True,
600709.SH,1996-06-18,2003-05-26,True,False,False,True,
600710.SH,1996-07-01,,True,False,False,True,
600711.SH,1996-05-31,,True,True,True,True,
600712.SH,1996-06-26,,True,False,False,True,
600713.SH,1996-07-01,,True,False,False,True,
600714.SH,1996-06-06,,True,False,False,True,
600715.SH,1996-07-01,,True,False,False,True,
600716.SH,1996-07-02,,True,False,False,True,
600717.SH,1996-06-14,,True,True,True,True,
600718.SH,1996-06-18,,True,True,True,True,
600719.SH,1996-07-16,,True,False,False,True,
600720.SH,1996-07-16,,True,True,True,True,
600721.SH,1996-06-26,,True,False,False,True,
600722.SH,1996-06-26,,True,False,False,True,
600723.SH,1996-07-16,2021-10-22,True,False,True,True,
600724.SH,1996-07-16,,True,False,False,True,
600725.SH,1996-07-02,,True,False,False,True,
600726.SH,1996-07-01,,True,False,False,True,
600727.SH,1996-07-02,,True,False,False,True,
600728.SH,1996-07-16,,True,True,True,True,
600729.SH,1996-07-02,,True,True,True,True,
600730.SH,1996-07-26,,True,False,False,True,
600731.SH,1996-08-02,,True,False,False,True,
600732.SH,1996-08-16,,True,True,True,True,
600733.SH,1996-08-16,,True,True,True,True,
600734.SH,1996-08-08,,True,False,False,True,
600735.SH,1996-07-26,,True,False,False,True,
600736.SH,1996-08-15,,True,True,True,True,
